y_true,y_pred_raw,error_raw,y_pred_calib,error_calib,nprocs,POSIX_OPENS,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH,POSIX_FILENOS,POSIX_MEM_ALIGNMENT,POSIX_FILE_ALIGNMENT,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_FILE_NOT_ALIGNED,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_ACCESS1_ACCESS,POSIX_ACCESS2_ACCESS,POSIX_ACCESS3_ACCESS,POSIX_ACCESS4_ACCESS,POSIX_ACCESS1_COUNT,POSIX_ACCESS2_COUNT,POSIX_ACCESS3_COUNT,POSIX_ACCESS4_COUNT,gnn_emb_0,gnn_emb_1,gnn_emb_2,gnn_emb_3,gnn_emb_4,gnn_emb_5,gnn_emb_6,gnn_emb_7,gnn_emb_8,gnn_emb_9,gnn_emb_10,gnn_emb_11,gnn_emb_12,gnn_emb_13,gnn_emb_14,gnn_emb_15,gnn_emb_16,gnn_emb_17,gnn_emb_18,gnn_emb_19,gnn_emb_20,gnn_emb_21,gnn_emb_22,gnn_emb_23,gnn_emb_24,gnn_emb_25,gnn_emb_26,gnn_emb_27,gnn_emb_28,gnn_emb_29,gnn_emb_30,gnn_emb_31,gnn_emb_32,gnn_emb_33,gnn_emb_34,gnn_emb_35,gnn_emb_36,gnn_emb_37,gnn_emb_38,gnn_emb_39,gnn_emb_40,gnn_emb_41,gnn_emb_42,gnn_emb_43,gnn_emb_44,gnn_emb_45,gnn_emb_46,gnn_emb_47,gnn_emb_48,gnn_emb_49,gnn_emb_50,gnn_emb_51,gnn_emb_52,gnn_emb_53,gnn_emb_54,gnn_emb_55,gnn_emb_56,gnn_emb_57,gnn_emb_58,gnn_emb_59,gnn_emb_60,gnn_emb_61,gnn_emb_62,gnn_emb_63
6.558545112609863,0.04485473479379234,-6.513690377816071,6.7027664343768265,0.14422132176696323,0.0009758026141192707,0.0011264486020193794,0.00027320738718365664,0.00026857504308596634,0.003663075446194224,0.001135262390253815,0.0002235481916493208,-1.6750242846148146e-05,9.142125288199905e-05,0.0003373780674684592,0.0015461243291865628,-0.00801956340018875,-0.0024448039359847764,2.7175316857104102e-05,0.00012643075128774615,2.416858473676011e-05,3.2786303479983915e-05,7.186296392070108e-05,-4.065281315199872e-05,0.00107368609985557,0.0004277244512133171,-0.0007728259143377947,-0.001442912450751825,0.00021383387768307126,3.862277061017601e-05,5.671629915273105e-05,0.00015485186160774,9.070528879640459e-05,-3.6888108189086037e-05,2.350496370413085e-05,0.00010740352933733372,8.627166127661782e-05,0.00015673782628029088,5.158022017860671e-05,0.0002331720504735281,4.775440240650918e-05,-1.6770169333831188e-05,0.0033498159565325722,0.007447232168871577,0.00030228325801275605,0.0002568333815889548,0.0003507542271508167,0.0010977784221154077,0.0003210871640453837,-0.00024296351277846234,0.00015592952537513415,4.3032003045492865e-06,0.0006662666336859318,0.00010649204908206409,-6.623941118084703e-05,0.0006989094086408096,3.446184374010033e-05,5.423266043794489e-05,-7.293249868942042e-05,1.2914679793762223e-05,-0.0008699153718491726,0.00043473674463853727,3.7042963204239515e-05,-4.503179270041647e-06,0.0002188164374453705,0.00013153486132806081,-5.533819671642402e-06,-3.65947991701426e-06,0.0003983190499032405,0.0001740516447926685,-0.0001689864088295706,0.002096254808357534,0.003388090682166369,-0.0018377935882042257,8.218261066209341e-05,-8.205085397577772e-05,-4.629796502749277e-05,-0.0006099950632487853,0.0005450798656200648,0.0005584648876615327,-0.00017767040491941484,0.00022799356583711583,4.790064684849784e-05,-7.923071608235509e-05,-5.123905191226573e-06,0.0009093459099447079,0.0022776863498913673,-0.0008465220263438601,0.0007425344643395386,-1.375709347678605e-05,0.0003233805678627783,-5.9137461239679656e-05,-6.10644336299059e-05,-0.00016427053072524877,5.979313627689426e-05,-6.927218705095908e-05,-0.0002340382456560019,0.0003212806046354557,9.855220549962167e-06,-0.00013282966790638176,-0.004723040340338516,-0.0003891348746520609,7.316668915836775e-05,0.00014359609575993065,-3.13725562214875e-05,0.000770441142147236,0.000190951396458322,0.0001439614702162668,-0.00019264054769513179,9.974157107283577e-05,3.952109153327362e-05,-0.010972040110815906,-4.9264307127265265e-05,-6.663352282637608e-06
6.637969970703125,0.04245689574566964,-6.595513074957456,6.094456136071676,-0.5435138346314492,0.0010829611394832341,0.0013291943279552052,0.00027720331024125186,0.0002657874488948861,0.0037096162472624932,0.001158162613511775,0.00023385084090158073,-1.5300466262971998e-05,9.002102257804262e-05,0.00031619932585526185,0.0015407271184102712,-0.008102301331479121,-0.002419184046798851,2.7187825327818382e-05,0.0001265064766350338,2.362087849838755e-05,3.382973087744895e-05,7.221222398486896e-05,-3.937558882575053e-05,0.0010711259346531435,0.0004229905687558915,-0.0007725330423624809,-0.0014425794443673127,0.00021365096045258039,6.781159106901774e-05,5.230342081115206e-05,0.0001556277866249134,9.001734130620337e-05,-3.92603885603196e-05,1.0047074446345158e-05,0.00010736557211027171,0.00010025936941431866,0.00013064168718023304,5.129147031892293e-05,0.00022710136537084814,4.775523726096724e-05,-1.676978198712855e-05,0.003353209744860689,0.006713365900016902,0.0002352026225799577,0.00022103493235535983,0.0004384988549410395,0.0010998110168083245,0.0003268280392808892,-0.00022878926792089288,0.00015592673046296407,4.179360918028066e-06,0.0006664062738110034,0.00010390303622290956,-6.558613263035165e-05,0.0007049507637553058,3.5958629166106635e-05,4.1462850587699454e-05,-7.336481319549255e-05,1.800011679139781e-05,-0.0008875334395720145,0.0005338594962615334,3.7043143764972425e-05,-5.314281593484524e-06,0.00022542755334166876,0.0001314777807863023,-7.963472569197636e-06,6.389989723615087e-06,0.00015820788849140827,0.00017417442408690514,-0.00016891530706084063,0.0020085699679862055,0.002078984799366604,-0.0018376087523671938,8.218055121230569e-05,-8.685883046954882e-05,-4.566796919480508e-05,-0.0006097279578476251,0.00039160360355256597,0.0005532544184827428,-0.00017788101240174262,0.0002280038100474072,4.787699419732887e-05,-1.016160126373966e-05,4.1296755651106985e-06,0.0009118019325054825,0.002277690177401302,-0.000863583941859257,0.0007408779412263812,-1.3674466664096438e-05,0.0003199199920612272,-5.8224710336331324e-05,-6.1067238418977e-05,-0.0001644027258772875,6.104518982602736e-05,-6.756579825554312e-05,-0.00023002251274934017,0.00030206733679795,1.018029436416955e-05,-0.00013948337590325536,-0.004713953667658055,-0.00039030560684909433,7.476051458549407e-05,0.00013184616586131256,-3.536784174174931e-05,0.0007661158306169121,0.00019097537706211164,0.00014643664678816885,-0.0001936186851144119,0.00010892300501482584,3.9558165859387446e-05,-0.011281869862805088,-4.55391332570574e-05,-1.9333456811653834e-06
6.487887382507324,0.04223876324637712,-6.445648619260947,6.039117873973321,-0.4487695085340029,0.0009761898321916865,0.0011240876840015184,0.00027277711552040437,0.00026834056051033936,0.0036646816065097356,0.001160467712375951,0.00022714186677614311,-1.6782748552215082e-05,9.114103730675414e-05,0.00033737502114639345,0.001550743068342858,-0.008101723458031302,-0.002443599195029932,2.7289216029292446e-05,0.0001264408960054725,2.3920060296705398e-05,3.1955647787880996e-05,7.346444484917579e-05,-3.9278219100218856e-05,0.0010703981107391075,0.00042999032449627354,-0.00077245702916755,-0.0014424487498708922,0.00021383387768307126,3.816449329723403e-05,5.385051216023996e-05,0.0001551996806150705,9.098559414846973e-05,-3.6913275802725124e-05,2.274953928501092e-05,0.00010736081479722003,8.626274350547906e-05,0.00015883543309070958,5.1540745780314435e-05,0.0002331720504735281,4.788941057836801e-05,-1.6769785525704736e-05,0.0033013213953050472,0.006691769431873359,0.00030142808645505553,0.00025459672409565773,0.0003458278247347137,0.0010977943446713614,0.00032416326700917517,-0.00024400880409844992,0.00015597258144527581,4.397013670940896e-06,0.0006663806642842887,0.00010649627762748185,-6.634647359301239e-05,0.0006989031061256064,3.458144930327888e-05,5.462740854411814e-05,-7.288805671363048e-05,1.2904258612408695e-05,-0.0008699626853093036,0.00043477956618044665,3.7043143764972425e-05,-6.313665429281707e-06,0.00021897322163847306,0.0001555690610345047,-5.506577485927399e-06,-3.6421755560546085e-06,0.0003958282650823435,0.00017493240290542518,-0.00016899408783657433,0.0021453544320055823,0.0020503233306745695,-0.0018379226780210732,8.278130523823995e-05,-8.205085397577772e-05,-4.7775420456807984e-05,-0.0006091686985360031,0.00038860297652674715,0.0005584986888146262,-0.0001765083377592598,0.00022791928197562507,4.7921594194571134e-05,-7.708557306654856e-05,-9.312645503395407e-06,0.0009094205691895393,0.0022751035677250823,-0.0008620909602180468,0.0007419854282039169,-1.4451547790800133e-05,0.00032182926752986234,-5.985860860612729e-05,-6.115569327806159e-05,-0.0001641309955267597,5.976221997884165e-05,-6.921131138132524e-05,-0.00023324845633849043,0.000318786155273034,9.91160194065622e-06,-0.00013199841729756858,-0.0047230475562126915,-0.0003895564345565825,7.35854402937952e-05,0.0001427725375225352,-3.134656453504863e-05,0.0007679721904367507,0.00019075466426757062,0.0001441126131995353,-0.00019265094115720018,0.00010001137811268876,3.958413492216304e-05,-0.011282232872365796,-4.665995832722321e-05,-6.663352282637608e-06
6.497252941131592,0.04245689574566964,-6.4547960453859226,6.094456136071676,-0.402796805059916,0.0010829611394832341,0.0013291943279552052,0.00027720331024125186,0.0002657874488948861,0.0037096162472624932,0.001158162613511775,0.00023385084090158073,-1.5300466262971998e-05,9.002102257804262e-05,0.00031619932585526185,0.0015407271184102712,-0.008102301331479121,-0.002419184046798851,2.7187825327818382e-05,0.0001265064766350338,2.362087849838755e-05,3.382973087744895e-05,7.221222398486896e-05,-3.937558882575053e-05,0.0010711259346531435,0.0004229905687558915,-0.0007725330423624809,-0.0014425794443673127,0.00021365096045258039,6.781159106901774e-05,5.230342081115206e-05,0.0001556277866249134,9.001734130620337e-05,-3.92603885603196e-05,1.0047074446345158e-05,0.00010736557211027171,0.00010025936941431866,0.00013064168718023304,5.129147031892293e-05,0.00022710136537084814,4.775523726096724e-05,-1.676978198712855e-05,0.003353209744860689,0.006713365900016902,0.0002352026225799577,0.00022103493235535983,0.0004384988549410395,0.0010998110168083245,0.0003268280392808892,-0.00022878926792089288,0.00015592673046296407,4.179360918028066e-06,0.0006664062738110034,0.00010390303622290956,-6.558613263035165e-05,0.0007049507637553058,3.5958629166106635e-05,4.1462850587699454e-05,-7.336481319549255e-05,1.800011679139781e-05,-0.0008875334395720145,0.0005338594962615334,3.7043143764972425e-05,-5.314281593484524e-06,0.00022542755334166876,0.0001314777807863023,-7.963472569197636e-06,6.389989723615087e-06,0.00015820788849140827,0.00017417442408690514,-0.00016891530706084063,0.0020085699679862055,0.002078984799366604,-0.0018376087523671938,8.218055121230569e-05,-8.685883046954882e-05,-4.566796919480508e-05,-0.0006097279578476251,0.00039160360355256597,0.0005532544184827428,-0.00017788101240174262,0.0002280038100474072,4.787699419732887e-05,-1.016160126373966e-05,4.1296755651106985e-06,0.0009118019325054825,0.002277690177401302,-0.000863583941859257,0.0007408779412263812,-1.3674466664096438e-05,0.0003199199920612272,-5.8224710336331324e-05,-6.1067238418977e-05,-0.0001644027258772875,6.104518982602736e-05,-6.756579825554312e-05,-0.00023002251274934017,0.00030206733679795,1.018029436416955e-05,-0.00013948337590325536,-0.004713953667658055,-0.00039030560684909433,7.476051458549407e-05,0.00013184616586131256,-3.536784174174931e-05,0.0007661158306169121,0.00019097537706211164,0.00014643664678816885,-0.0001936186851144119,0.00010892300501482584,3.9558165859387446e-05,-0.011281869862805088,-4.55391332570574e-05,-1.9333456811653834e-06
6.616384029388428,0.04245689574566964,-6.5739271336427585,6.094456136071676,-0.5219278933167519,0.001084149068916269,0.0013284146802996655,0.00028046226142173277,0.00026574368344822405,0.0036890341325598523,0.0011366544614887172,0.00023340590301434606,-1.5308007742400786e-05,0.00013888004272298322,0.0003160402339558963,0.0015418808592822185,-0.008097304439860368,-0.0023997433612705818,2.723008149532651e-05,0.0001265064766350338,2.362087849838755e-05,3.2811838987931796e-05,7.221222398486896e-05,-4.127376550690688e-05,0.0010774398164484621,0.00042297856026241997,-0.0007724752248221813,-0.0014420987912181242,0.00021360297346375488,6.784947600967187e-05,5.6547460893704284e-05,0.00015561186357312048,8.925959945584491e-05,-3.933369168830744e-05,9.99852281852213e-06,0.00010736557211027171,8.182873890728023e-05,0.00013064168718023304,5.1291188001850335e-05,0.00022710136537084814,4.775523726096724e-05,-1.6945091850978393e-05,0.003352675637561217,0.006710200097204768,0.0002352026225799577,0.00021945395218271935,0.0004386748209601029,0.0010998457747161973,0.00034112259798047597,-0.00022878212301483198,0.00015586124004527476,4.649613365051205e-06,0.0006664062738110034,0.00010390303622290956,-6.443012530861795e-05,0.0007049507637553058,3.597054075192361e-05,4.1462850587699454e-05,-7.332495999163316e-05,1.7979128425152266e-05,-0.0008809019183597464,0.0005338655408995381,3.7043143764972425e-05,-5.378611915518943e-06,0.00022527197077868208,0.0001314343347074619,-8.325055921637217e-06,6.389989723615087e-06,0.0001580877899460992,0.00017417442408690514,-0.00016888871195707528,0.0020151995077684263,0.0020789747172755605,-0.001847431584418612,7.800734537068577e-05,-8.685883046954882e-05,-4.560798316603739e-05,-0.0006095175676585611,0.00039160360355256597,0.0005534021891344166,-0.00017863534625082474,-4.940819032104971e-05,4.783354811848843e-05,-1.0360652523000864e-05,3.8014416671177996e-06,0.0009147190226663456,0.002277727177712146,-0.000863584473484279,0.000740920311395418,-1.375709347678605e-05,0.0003198981958404761,-5.8224710336331324e-05,-6.190364941691268e-05,-0.0001636112431705182,6.24837547387718e-05,-6.753783429142264e-05,-0.00022986633889828474,0.0003020969689870899,1.018912237008563e-05,-0.00013969204008473516,-0.004713052960763366,-0.00039010716412170857,0.0001079896241293431,0.00013319784069686062,-3.136005360567013e-05,0.0007670490510921767,0.00019097537706211164,0.00014634274130419044,-0.0001936165696571725,0.00010723933138790194,3.9558165859387446e-05,-0.011073199621828584,-5.2474864317456025e-05,-1.9298102784400975e-06
7.39459753036499,0.04314586996134763,-7.351451660403643,6.269242726102297,-1.1253548042626935,0.0010766581171905664,0.001334336526738574,0.00028050405291842935,0.0002753484519079725,0.003692254537890917,0.0011624273927334564,0.0005261756587366334,-1.9708328511799674e-05,0.00013851479356669357,0.0003411823625840842,0.0016598655733169843,-0.00809039824453976,-0.00242591426468251,2.722746140583765e-05,0.0001019112450190573,2.281902229319051e-05,-0.00013246810593975356,6.8924141450585e-05,-4.2776845931433875e-05,0.001078295614088376,0.00046249809012929334,-0.00077166676319701,-0.0014430978268935803,0.00021333476360978367,3.712636895097927e-05,5.306222958057511e-05,0.00015482199872568294,8.966035524855923e-05,-3.704685888046873e-05,2.267500556933648e-05,0.00010712701087510204,6.720127451008012e-05,0.00016009744662000416,5.1798468428761005e-05,0.00023434476506339717,4.775440240650918e-05,-1.6684713001966867e-05,0.003336956086305819,0.006690968451054456,0.00029979516855130545,0.000254823095652481,0.0003564079213017769,0.0010958426893307662,0.0003175179431401614,-0.00024105182876896727,0.00015688151635144304,9.87199136938e-06,0.0008466625475507352,0.0001074887438256724,-6.635191941198105e-05,0.0006971585641591558,5.132260364657528e-05,5.5405904942973105e-05,-7.19444337278539e-05,1.9325476960973523e-05,-0.0008595104882423636,0.000511927065724697,3.6926744557978936e-05,-3.5674615054520917e-06,0.00021931076384451898,0.0001319889908675172,-2.605392995952772e-06,-7.622652611143283e-07,0.000401258983367776,0.00017366586989065675,-0.00016955574736422248,0.002017487747974512,0.0020009920243737626,-0.0018479633948027276,0.00011762027338122508,-8.28588884001214e-05,-4.778474099341525e-05,-0.0005959138403284881,0.00038882482632584354,0.0005675804064610836,-0.0001770108194642908,-4.989655062505501e-05,4.810039883771919e-05,-1.086839730348851e-05,-4.767239660194143e-06,0.0009142620896721838,0.0023063968366440336,-0.0008662058018385985,0.000742446590748184,-1.4768090428800329e-05,0.00032704717525493157,-5.9167835322662756e-05,-6.076328974081555e-05,-0.00017207818339837072,6.705185432190602e-05,-7.683744231493562e-05,-0.00022968171364394006,0.0002995174353205352,1.565993155446365e-05,-0.00013843770927227182,-0.0047129042244699925,-0.0003860861718542909,9.892205111474262e-05,0.00014347500997731106,-3.139664910468879e-05,0.0007561950371463376,0.0001504419096854131,0.0001471876899635254,-0.00014233908413849793,0.00010080033383848226,2.7030088655819255e-05,-0.01107557193493262,-3.8463967256942463e-05,-6.740683692075793e-06
7.0048747062683105,0.045328491358671286,-6.959546214909639,6.8229542332748245,-0.18192047299348602,0.0011055110142281367,0.0013274118750360496,0.0002777955131621207,0.0002686643844599927,0.0037124009554748622,0.001191452985667234,0.00012461120892198743,-1.6794354965419927e-05,9.109161661573182e-05,0.0003378814247819275,0.0015340097464356846,-0.008029938062489628,-0.002441150478780179,2.7289216029292446e-05,0.00012609131958505717,2.3895931219603094e-05,3.201509318039659e-05,7.34759775426623e-05,-3.925802689308746e-05,0.0010684584603681932,0.0004299709925314857,-0.0007716348984344679,-0.0014426516007242367,0.00021355548276490562,3.8105777393251526e-05,5.210082426290053e-05,0.0001551996806150705,9.099300175744604e-05,-3.735554881507705e-05,2.2663227201911906e-05,0.00010751993950341697,8.62706056698143e-05,0.00015673903955555092,5.2020239600012194e-05,0.00023310773722127426,4.805732130495776e-05,-1.6769785525704736e-05,0.0033522845669978576,0.007464415407125779,0.00030145449229481656,0.00024705391569210857,0.00034702590635743446,0.0010992736063633875,0.0003293414471047522,-0.00024192268915768032,0.00015613868662785646,9.616349498014535e-06,0.0006665573849307398,0.00013327870164536073,-6.677940175528001e-05,0.0006964125339693498,3.3589382427797823e-05,5.4208756641237634e-05,-6.653092136532623e-05,1.798719156066133e-05,-0.0008694686882490837,0.0005111223222277054,3.7323894363427916e-05,-7.988129773260935e-06,0.00021858136240978323,0.0001556255952304494,-5.466795361266385e-06,-5.338319339026301e-08,0.0003980980044403202,0.0001736012653955601,-0.0001689245916134816,0.00204572055006275,0.0034170071894006272,-0.0018405680830831633,8.265511070406025e-05,-8.232863690522032e-05,-4.584833759349154e-05,-0.0006097737679102452,0.0005352473917873525,0.0005533741234721229,-0.00017642118154277998,0.0002280877925126431,4.7816766691433116e-05,-1.2064129350690574e-05,-5.2140896568571215e-06,0.0009178389513069112,0.002274746463280476,-0.000862435730101622,0.0007419715185423061,-1.4768090428800329e-05,0.00032186760956050156,-5.992178668386728e-05,-6.11417998045439e-05,-0.00016407885845101433,6.319550949226098e-05,-7.670974069385365e-05,-0.00022561822709223547,0.0003000030794801171,9.754195082380507e-06,-0.00013894171941082435,-0.004715723913997768,-0.00038790385786503735,7.133738863042539e-05,0.00014252827987935589,-3.0061452313904456e-05,0.0007678305213533396,0.00019109156281003458,0.0001474630376957123,-0.00019286653598743397,0.00010256948917720406,3.873877119558372e-05,-0.010974914640096221,-5.001258322285659e-05,-6.694927535476983e-06
6.679970741271973,0.04237591455199767,-6.637594826719975,6.073911932273564,-0.6060588089984087,0.0011091420409717132,0.0013704979377163892,0.0002730077788975753,0.0002657650877108978,0.0037094913226842687,0.0011569631703309622,0.00023190143034264757,-1.5383068810623894e-05,9.002149416328036e-05,0.00031594644479178175,0.0015407545020571407,-0.008102511832519354,-0.0024210353932507555,2.70802088950528e-05,0.0001265064766350338,2.362087849838755e-05,3.382973087744895e-05,7.19845175389488e-05,-3.937558882575053e-05,0.0010711091696941166,0.0004229905687558915,-0.0007727624742716187,-0.0014435278507628252,0.00021365096045258039,7.204230833888795e-05,5.759370650905982e-05,0.0001556277866249134,4.418446438623795e-05,-3.928824149875403e-05,7.02740201161219e-06,0.00011248686740650484,0.00010025936941431866,0.0001170551732585835,5.4241865280149524e-05,0.00022716567862310198,4.73791938783184e-05,-1.676978198712855e-05,0.0033531904961241438,0.0067132548993743815,0.00015872477457524306,0.00022093221469284504,0.0004389340898883507,0.0010920353998491556,0.0003268280392808892,-0.00022876382654572077,0.00015576008212537216,4.179360918028066e-06,0.0006664062738110034,0.00010390303622290956,-6.408304942410578e-05,0.000704790048994763,3.596631765957521e-05,4.161791919658788e-05,-7.562521753354427e-05,1.7959361994564124e-05,-0.0008875675343542375,0.0005338594962615334,3.7043143764972425e-05,-5.284090101251966e-06,0.00022542755334166876,0.0001314777807863023,-7.540539538660363e-06,6.390774375542096e-06,0.00015820788849140827,0.00017413044140683812,-0.000168952735196599,0.0020085699679862055,0.0020789766007381755,-0.0018374536837583056,8.220341709203588e-05,-8.685883046954882e-05,-4.560798316603739e-05,-0.0006098788871377673,0.0003917280397622517,0.0005532136636859091,-0.00017788101240174262,0.0002280038100474072,4.545536719354192e-05,-1.016160126373966e-05,4.1296755651106985e-06,0.0009118019325054825,0.0022777274505188247,-0.000863583941859257,0.0007408779412263812,-1.3674466664096438e-05,0.0003199213873724154,-5.8224710336331324e-05,-6.108611818996743e-05,-0.0001644027258772875,6.120025843491578e-05,-6.752879794469917e-05,-0.00023003170117652665,0.00030206733679795,1.018029436416955e-05,-0.00013952413070008904,-0.004713953667658055,-0.00039030483739618983,7.476051458549407e-05,0.00013228614905721716,-3.538514988720806e-05,0.0007627590317318068,0.00019073422645536335,0.00014643664678816885,-0.00019429228553377454,0.00010892300501482584,3.9208635007614486e-05,-0.011281869862805088,-4.64829032705113e-05,-1.9333456811653834e-06
6.67285680770874,0.04245689574566964,-6.630399911963071,6.094456136071676,-0.5784006716370644,0.0010829611394832341,0.0013291943279552052,0.00027720331024125186,0.0002657874488948861,0.0037096162472624932,0.001158162613511775,0.00023385084090158073,-1.5300466262971998e-05,9.002102257804262e-05,0.00031619932585526185,0.0015407271184102712,-0.008102301331479121,-0.002419184046798851,2.7187825327818382e-05,0.0001265064766350338,2.362087849838755e-05,3.382973087744895e-05,7.221222398486896e-05,-3.937558882575053e-05,0.0010711259346531435,0.0004229905687558915,-0.0007725330423624809,-0.0014425794443673127,0.00021365096045258039,6.781159106901774e-05,5.230342081115206e-05,0.0001556277866249134,9.001734130620337e-05,-3.92603885603196e-05,1.0047074446345158e-05,0.00010736557211027171,0.00010025936941431866,0.00013064168718023304,5.129147031892293e-05,0.00022710136537084814,4.775523726096724e-05,-1.676978198712855e-05,0.003353209744860689,0.006713365900016902,0.0002352026225799577,0.00022103493235535983,0.0004384988549410395,0.0010998110168083245,0.0003268280392808892,-0.00022878926792089288,0.00015592673046296407,4.179360918028066e-06,0.0006664062738110034,0.00010390303622290956,-6.558613263035165e-05,0.0007049507637553058,3.5958629166106635e-05,4.1462850587699454e-05,-7.336481319549255e-05,1.800011679139781e-05,-0.0008875334395720145,0.0005338594962615334,3.7043143764972425e-05,-5.314281593484524e-06,0.00022542755334166876,0.0001314777807863023,-7.963472569197636e-06,6.389989723615087e-06,0.00015820788849140827,0.00017417442408690514,-0.00016891530706084063,0.0020085699679862055,0.002078984799366604,-0.0018376087523671938,8.218055121230569e-05,-8.685883046954882e-05,-4.566796919480508e-05,-0.0006097279578476251,0.00039160360355256597,0.0005532544184827428,-0.00017788101240174262,0.0002280038100474072,4.787699419732887e-05,-1.016160126373966e-05,4.1296755651106985e-06,0.0009118019325054825,0.002277690177401302,-0.000863583941859257,0.0007408779412263812,-1.3674466664096438e-05,0.0003199199920612272,-5.8224710336331324e-05,-6.1067238418977e-05,-0.0001644027258772875,6.104518982602736e-05,-6.756579825554312e-05,-0.00023002251274934017,0.00030206733679795,1.018029436416955e-05,-0.00013948337590325536,-0.004713953667658055,-0.00039030560684909433,7.476051458549407e-05,0.00013184616586131256,-3.536784174174931e-05,0.0007661158306169121,0.00019097537706211164,0.00014643664678816885,-0.0001936186851144119,0.00010892300501482584,3.9558165859387446e-05,-0.011281869862805088,-4.55391332570574e-05,-1.9333456811653834e-06
6.918302536010742,0.04271251981125607,-6.875590016199486,6.159305672871319,-0.7589968631394228,0.0010865781111625043,0.0013311765336912374,0.00027671496001842674,0.0002683498766092207,0.003710750965710657,0.0011606621066385782,0.0002337739180738092,-1.8139406362298144e-05,0.00013999937268404988,0.0003377960347113728,0.0015407673560504712,-0.008096594140477247,-0.0024396761483335763,2.7289216029292446e-05,0.00012595979587470021,2.3920060296705398e-05,3.181575815329954e-05,7.185828453366475e-05,-3.793479559618822e-05,0.0010764264684321094,0.0004299709925314857,-0.0007721143063938659,-0.0014414326979060098,0.00021360358892454605,3.816105463439593e-05,5.070182951291369e-05,0.0001551996806150705,9.099300175744604e-05,-3.737977131769593e-05,2.2618227570655407e-05,0.00010739242233606756,8.626274350547906e-05,0.00015883543309070958,5.1540745780314435e-05,0.00023310773722127426,4.788941057836801e-05,-1.6769785525704736e-05,0.0033219583884246924,0.006711003583227673,0.00030080220477065613,0.00025429448851175596,0.0003508795251148706,0.0010972004555258584,0.000344358983999201,-0.00024190796664436985,0.0001567276446395876,4.4901141005939195e-06,0.0006660485055763065,0.00010649627762748185,-6.624068072596288e-05,0.0006970753090570942,3.460219212459971e-05,5.427458722024039e-05,-7.384225454857622e-05,1.799963549455104e-05,-0.0008631442512165702,0.0005345513818426778,3.7043143764972425e-05,-4.287115070451046e-06,0.00021934105071238848,0.00015545382442565763,-5.4680279726235385e-06,-3.6429602079816153e-06,0.00040066371125536574,0.00017522705479134116,-0.00016891691260647788,0.0020184407266197403,0.0020788648923314402,-0.0018389555018709512,7.86874419933432e-05,-8.226190349056058e-05,-4.7329465352293504e-05,-0.0006097445342480328,0.0003878321190762183,0.0005533344114279071,-0.00017832080308624956,0.00023930407917223224,4.777272159496286e-05,-1.035297094129572e-05,-7.683369167209429e-06,0.0009084575056369934,0.002274927319649858,-0.0008621672612300493,0.0007419854282039169,-1.4743594941308291e-05,0.00032329605532116577,-5.985860860612729e-05,-6.105838338733927e-05,-0.00016402545427674287,6.0950860506710976e-05,-6.921791459540219e-05,-0.00022718883385392433,0.00029903098774974814,9.8004721795292e-06,-0.00013882304489537184,-0.004714108642860102,-0.0003887768357859269,7.13590384907336e-05,0.00014282351195441648,-3.134656453504863e-05,0.0007704662065116842,0.0001909958148743189,0.00014742989412179502,-0.00019323226996002652,0.00010219386413327729,3.9533327188125425e-05,-0.011378921421169062,-4.629680296002746e-05,-6.663352282637608e-06
